baseMean log2FoldChange lfcSE pvalue padj
ZNF655 3302.27229053234 -0.426329447376541 0.170482585066686 0.0093864583271646 0.0349943301412811
FAM200A 36.1641740075977 0.29338780068473 0.330308577544618 0.315046389048643 0.481747510483419
ZKSCAN5 199.879115413069 0.070402445445542 0.156039254550127 0.644798501484317 0.771361972918172
ZNF394 2308.6683050125 -0.658747639634996 0.291039259389857 0.0115901453522167 0.0412274255922814
ZNF789 436.431762190204 0.912013008878266 0.180088045577655 1.78132589229501e-07 3.87495986640333e-06
ATP5MF 211.047069417235 -0.0292185558521537 0.271323700727705 0.905144055958321 0.94493543234078
CPSF4 368.025811711534 -0.513058329979754 0.192451965370963 0.00519839754470721 0.0218678789921857
PTCD1 1.91660798842898 -0.0108205862806741 0.551179950072402 0.972572064747668 0.983640381176606
BUD31 284.524822624435 -0.561933057530716 0.356807772735577 0.0636093057726857 0.153507742885799
PDAP1 904.647392506873 -0.178022250675793 0.131637747743122 0.167627603318683 0.31038152483722
ARPC1B 5761.35530671152 -0.367710642111417 0.272360433050968 0.136653156344463 0.268837963778675
ARPC1A 637.41036072845 0.343497698405885 0.165902142730918 0.032885849175948 0.093176572665186
MYH16 1.09730891221559 0.173425488069063 0.600473041886789 0.579438328240721 0.722351607498982
RNF14P3 27.9281756454283 1.32172212339411 0.354969015652777 4.32340448540341e-05 0.000418407564674145
TRRAP 2961.91046117929 0.571289836557093 0.158542322716393 0.000212285625444191 0.00157749433836197
TMEM130 1.00713553935857 0.0790551685879069 0.627800438670966 0.760379507352733 0.854322992586362
NPTX2 6.73788320305231 -1.18380520062078 1.39189227184566 0.0243995204754271 0.0738300784268219
BAIAP2L1 91.6527414580639 2.86867415358479 0.377777226664927 3.56956490706835e-15 9.51680829247907e-13
BRI3 1514.67282440525 -0.125704834158618 0.255588360230868 0.593745780007898 0.732614868638259
TECPR1 1443.86370681026 -0.0959526809754999 0.209432580323626 0.628519508955994 0.758860855182854
BHLHA15 30.2922650377902 1.07124218497815 0.352979954978552 0.000729454020105916 0.00440533806286065
LMTK2 1557.68010527107 0.0323807162597367 0.229972565139682 0.881619511420056 0.931346230858928
CCZ1P1 117.891934009876 0.485950572487527 0.20877828460599 0.0145633389643697 0.0493924474773582
OR7E38P 25.0718034075983 0.984649248639821 0.292303682533105 0.000239954474448205 0.00175525436142385
MIR5692C2 5.48113892661296 0.208111361116667 0.517305890495167 0.550723500578187 0.698870551115298
MIR5692A1 2.41248204573746 0.312977243064906 0.549704331567781 0.383307422763873 0.550618757898928
OR7E7P 34.0917764177731 0.0837798599188034 0.2865229811008 0.747678991300479 0.84618512749449
RPS3AP29 2.56027133558954 0.629047109975001 0.680377186054392 0.122914869035767 0.249134513893931
SNRPCP9 2.51092569028409 0.629643698488592 0.700555830557345 0.128620248431189 0.257452469438075
CZ1P.ASNS 116.333561698974 -0.892294439146932 0.364884829993182 0.00458077421242731 0.0197914794134557
ASNS 28.2577102900745 -0.684572534457624 0.324183926808261 0.0177070763705524 0.0573839465776781
HMGB3P21 0.931149233102038 1.98983738139705 2.11363582542328 0.0157577359457333 0.0524266661460387
SDHAF3 44.0190598904823 -0.0865943392171329 0.341918755178589 0.769328764697488 0.859666697682924
SEM1 291.378368241378 0.0284258783969737 0.293446910781699 0.915458882678009 0.950727380794577
RPL21P74 6.87650837239065 4.27005241365219 0.940254341945683 5.33332954654603e-07 9.78986150685049e-06
MIR591 1.91094120669275 4.45926673606156 2.13786895876538 0.00267407149363161 0.0127687249607035
CYCSP18 2.98344435409912 0.107460899271498 0.516007118517228 0.749852964615964 0.847495577288622
SLC25A13 288.209442188957 0.49409625462785 0.246041162632901 0.0314298927419942 0.0900314878309063
DYNC1I1 6.83558835801021 0.988385673505819 0.575576733928423 0.0204898520650652 0.0642958441002521
PDK4.AS1 3.17069117369349 -0.322255263226522 0.528308828200418 0.369082802447642 0.536602262892222
PDK4 462.383759925065 1.02131895272658 0.623656504196865 0.0258171900535112 0.0772008492613681
PON2 108.887910931739 -1.13588487609255 0.214957036299721 3.08425307613211e-08 8.41797013113611e-07
PPP1R9A 23.5254341590133 0.277547766203621 0.321702733057965 0.325112003775896 0.49214780685145
RPS3AP25 32.1308442301221 0.260895293973569 0.322162445334941 0.365170148813129 0.532974966039488
PEG10 57.7946045534366 -0.268551958345871 0.314010714430963 0.329448257059038 0.497128506061892
SGCE 13.6534489366473 0.274648402562088 0.442750603794113 0.430860701283281 0.594879249633386
CASD1 438.426917004198 -0.281961184554817 0.270811949257924 0.252291318870782 0.415130357994553
BET1 177.396035895748 0.93864301073156 0.420902533576237 0.00891870119953682 0.0336404057518657
GNG11 988.475453459276 0.564790825688003 0.441464288399542 0.113506289720792 0.235121707966264
TFPI2 1.45688028224754 1.64984668679228 1.64378351586737 0.0182905697139399 0.0587955352280774
RPS27P17 1.90614694368445 0.0415253789386945 0.555483442682564 0.901082014701514 0.942467467486581
VPS50 291.911856378056 0.288956316069331 0.222722658057162 0.170584003165557 0.314232177047979
HEPACAM2 2.14432630329925 2.04985745656099 1.64425921324498 0.0104291989843508 0.0380322182144918
SAMD9L 1746.71153926461 1.98672720661993 0.53785921137424 3.13166896341758e-05 0.00031977836001044
SAMD9 1287.37886547362 2.42693839207632 0.462496609814942 2.12714322677866e-08 6.06696624360937e-07
CDK6.AS1 0.841354536094332 0.248690820218371 0.639386748179484 0.414537389895681 0.579840091218094
CDK6 789.573311076755 0.036764980370618 0.285036422984167 0.888914938858663 0.935245122158338
FAM133B 336.598359668105 0.12751172215116 0.314007755782819 0.648870073035645 0.77474590588232
RBM48 399.797646359956 -0.175525648439051 0.227979728393098 0.411340418170914 0.576583443525808
PEX1 362.826284148318 -0.673813331469651 0.193578241733176 0.000265003751513586 0.00190263120380624
ERVW.1 18.3950315444262 0.627477333721667 0.435847913687506 0.0764712757681744 0.175832460122405
GATAD1 591.617494518955 -0.914149976604876 0.178851163762172 1.08777468397538e-07 2.51118586494928e-06
ANKIB1 922.239194488767 0.136162080176505 0.189777355888105 0.455401565343888 0.616495998829785
MIR1285.1 4.32081519561349 0.349131973355431 0.497660523424955 0.333883382461552 0.501659207058995
KRIT1 494.701822625961 -0.11181157578188 0.243492621062455 0.620730941728434 0.752899773789105
CYP51A1.AS1 2.42861485993498 0.390632808417482 0.555510945053229 0.283455646702432 0.44931198936241
CYP51A1 470.053138959165 -0.0684889477644574 0.287445528105943 0.790564821174416 0.874662354277079
AKAP9 2861.27356433175 -0.459950646181927 0.25083549874351 0.0465238303996746 0.121250287699354
LINC02932 1.08603744973825 0.215114638374243 0.682403057540139 0.36552075268137 0.533231996204465
FZD1 170.373159303685 0.00970152261661313 0.273171230212224 0.970282870961064 0.982597930560996
PTP4A1P3 2.16080437204541 2.65187541966795 1.05607390880519 0.000764479029089497 0.00458393870925798
TVP23CP1 8.43116606311647 3.72826177150219 0.920086880942348 4.79508459575933e-06 6.47099626126484e-05
CDK14 200.773473698121 0.841335236293854 0.239574219651518 0.000196416508534304 0.001486347424568
CLDN12 14.4793170185707 0.225469389567991 0.320924034910034 0.424489394896798 0.589050305319516
GTPBP10 117.626877263575 0.446187918441954 0.291715579715048 0.0923165253706951 0.201712049603102
CFAP69 1.92481622554408 -0.104615203185732 0.581132886455664 0.736894534162529 0.839149302315929
STEAP4 307.225565645376 -1.73374981138861 0.467725559951122 1.71893250419223e-05 0.000193508251321578
SRI.AS1 7.70465505649564 0.0602757654813645 0.423114312940678 0.854647443331894 0.916256493042461
SRI 321.362911968598 -0.214229910337972 0.189153268969988 0.237020357930614 0.397650168410575
ADAM22 90.7598446284852 -0.275920100377192 0.307108064605034 0.309982425000615 0.476239828530813
DBF4 457.255990679922 -0.438544872472484 0.279168606660063 0.0821094871232658 0.185231411359905
SLC25A40 198.65748355791 -0.230420472843408 0.281158404293342 0.364179379089775 0.532133568512382
RUNDC3B 9.5722123431311 0.261743784621244 0.469260902013951 0.452499512390952 0.614100461846855
HNRNPA1P9 9.8167802998258 0.298508634978712 0.449967198108405 0.387259567774991 0.55469230627641
ABCB1 512.611235128495 0.285061234968084 0.319521714847333 0.315933879523489 0.482689640728318
ABCB4 106.810890055056 -0.301407361193863 0.268824503513802 0.219257492023623 0.376252622197402
CROT 135.85086061593 -0.966195463997192 0.222711670554018 4.5052083982559e-06 6.13662716527542e-05
TP53TG1 71.0113075833945 -0.720167670314022 0.313366484878977 0.0100472761115407 0.0369476114971409
TMEM243 342.230875324857 -0.404262753201471 0.204424438595819 0.0371142884514078 0.102229126133889
DMTF1 2933.33739305242 0.0472680452247965 0.196350284480074 0.802754387963193 0.883095221910854
DMTF1.AS1 8.48694562063031 0.059995281563431 0.434397119274432 0.860367021780903 0.919341260759806
ELAPOR2 155.253202694452 0.212820987459083 0.28666474823247 0.41448302266789 0.579840091218094
GRM3 1.57442577211734 0.0280526200966343 0.56490773517674 0.928553084181322 0.958650259607402
SEMA3D 3.31657377292921 -0.240635725470017 0.517675542171819 0.490450643174603 0.647790717803478
HNRNPA1P8 8.79482737781032 -0.299112047666266 0.342232770252764 0.315193606621622 0.48190521211007
SEMA3A 7.66237610997065 -0.368648879805717 0.523539156183176 0.302464975137509 0.468937613393109
HGF 73.2241154923303 -0.0484515624836348 0.336187261584816 0.866646264490003 0.922745934841239
SEMA3C 77.1111383072415 -0.58589179015461 0.411105101768921 0.0769983087662174 0.176746852818883
CD36 1606.16093699904 0.905878196504394 0.438874958420738 0.0139026183048817 0.0476094989632399
GNAI1 9.52523196648598 -0.314263578636679 0.468353371620416 0.362763067837554 0.530758742761307
MAGI2.AS3 103.803549086783 1.63410847127958 1.0210569756544 0.0118011792312981 0.0418080344117063
MAGI2 5.95155032399757 0.543374239671308 0.554650082555142 0.167161458072541 0.309754517408195
DDX3ILA1 2.11166620671664 2.56311281585786 1.14319034755469 0.00166605513995051 0.00868876370935068
PHTF2 816.691099283498 0.488984986879547 0.2093503055616 0.0141648699628405 0.0483108248249016
TMEM60 48.0174532852442 1.06700180596791 0.377774976588278 0.00140874952206156 0.00756709632710315
RSBN1L 324.441400495511 0.126659348870731 0.197879306954336 0.504732319074755 0.660627310040849
APTR 44.9248850356868 0.791311176257499 0.196599897842959 2.71461449387996e-05 0.000282869381204189
PTPN12 3314.39629579617 0.565080630384933 0.26106683738553 0.0195019001030525 0.0619155591131185
GSAP 1559.3477376217 -0.698314818434556 0.205343526779185 0.000326233265203771 0.00224775028171599
FGL2 4024.25847311948 1.11505283637172 0.553683639653531 0.010913941338894 0.039290743113705
CCDC146 174.841101520185 -0.0208801144487284 0.289772129174459 0.935048135792061 0.962235026210614
RPL7AP43 17.9078328767634 0.40654261970165 0.312352255930944 0.142927864343036 0.277576512156922
FAM185BP 58.9011388307899 0.65176521127436 0.300665820165393 0.0164271887062098 0.0541267821394362
SPDYE18 37.0699352778644 0.800979913644942 0.319223541216721 0.00527770660267667 0.022146107821059
PMS2P9 25.8521035807249 1.46937427793588 0.42854164414093 0.000110673898822844 0.00091719210616566
SPDYE17 1.93053421142501 0.858375301727528 0.911891158429703 0.0620132035187792 0.150804522283376
PMS2P11 19.1849954806968 1.19507007128407 0.43000802950313 0.00125962671803082 0.00692604610402155
UPK3BP1 12.5674178188646 1.96711859996013 0.486547115166572 7.12073941251347e-06 9.07998627453674e-05
DTX2P1 284.914191230507 2.65947961260611 0.372953001045825 1.34551837781619e-13 2.04275852609845e-11
FDPSP2 19.9825509430177 3.98566272293849 0.618894197906033 1.57427464938117e-11 1.30366637821103e-09
ZP3 32.05507217787 0.297960355770484 0.3719666931788 0.345596038367455 0.513403752988471
SSC4D 6.17988350105468 0.906748888792479 0.577638237301006 0.0341730080389188 0.0957791341598347
YWHAG 861.677689690979 0.509321367088877 0.186739000576193 0.00456259511888363 0.0197363384426264
HSPB1 237.015566356691 0.294086879464902 0.389441557305647 0.365167643558708 0.532974966039488
MDH2 950.713870451208 -0.118911507680519 0.222893482601383 0.569954007641079 0.714752213324814
STYXL1 136.344309864223 -0.0175608246023473 0.228845096842735 0.933039911949878 0.961042099177773
TMEM120A 325.729000916387 -0.385759036086104 0.27107131046003 0.117533775667895 0.241269803159767
RPL7L1P3 15.9183596674677 3.46784951058147 0.585714742239942 3.14471714444662e-10 1.68092435725897e-08
POR 785.645167733168 -0.103985706149706 0.237226497321065 0.638166233045477 0.766360350828905
CCL24 1.47091408488552 -2.93602590088597 2.44887818410394 0.00695373194103205 0.0275802771579903
HIP1 601.857280306937 -0.785407396721149 0.372906571571362 0.0126443293082711 0.044105626931992
PMS2P3 180.936295610526 0.394431574773643 0.195539010731146 0.0353307991345823 0.0983325182279108
SPDYE5 62.0436473120359 1.66547270517788 0.489832637363545 0.000111400961365474 0.000922518112640906
POM121C 1355.52708078998 -0.530129224373452 0.161380108374075 0.000680533857062286 0.00415814175044597
NSUN5P1 492.621152149866 -0.689670514994838 0.32345548829835 0.0149959725907777 0.050514938795005
TRIM73 9.87201504206845 0.0747768805126596 0.403579310239836 0.82114998434273 0.89482509010571
STAG3L1 22.6046566119869 -0.228213995823359 0.386269830881273 0.472007449502685 0.631635359063947
PMS2P2 2.68187527796087 -0.162520050903677 0.637730026139577 0.54091142729837 0.690842225277165
SPDYE14 0.933620598429667 0.263431487018124 0.647356128514832 0.381329090148696 0.548967244095272
GTF2IP1 67.1993129496624 -0.566511730073183 0.24287289766633 0.0119270642796982 0.0421447356202946
NCF1C 1806.80714107692 -0.456785628458391 0.45030143506724 0.185320496717454 0.334114852320383
GTF2IRD2B 158.296607200924 -0.265264968992943 0.202786608007286 0.16914453954188 0.312422940475209
RCC1L 276.319841927213 0.532123247390345 0.186486825949224 0.0029926623568971 0.0140152834486093
CASTOR2 236.7887133583 -0.451316189158756 0.178590552081025 0.00858042103058055 0.0326291815220998
SPDYE12 7.66055789188786 -0.0454695961641791 0.391949663531849 0.887592439787713 0.934528314324744
PMS2P5 11.4649223867935 0.0358092714862227 0.390902408790172 0.911968727161852 0.948725211192597
STAG3L2 217.330428946277 -0.446336896133578 0.146865423456119 0.00178168052268067 0.00916280865369204
GTF2IRD2 58.3140818384763 -0.285500420796914 0.333642648409598 0.324468258981703 0.491513655616547
NCF1 2227.17424782811 -0.238444232708054 0.403394805799542 0.458811535061417 0.619321917727383
GTF2I.AS1 7.51768862564432 3.03319306238388 0.665707932371015 5.52146121084978e-07 1.00910861847347e-05
GTF2I 418.793843475334 0.0522687872051797 0.191633548652943 0.776982960319558 0.86511330408472
GTF2IRD1 4.72067937217763 1.20168919108687 0.573016526473875 0.00715190357552623 0.0282484039689529
CLIP2 669.217390604426 0.432303958596904 0.213770126770145 0.0330960520014965 0.0935902068111133
RFC2 170.672154182277 0.450273799665734 0.179984151756635 0.00947447480621612 0.0352443369429125
LAT2 1182.95714783452 0.0871926557460314 0.202435628613847 0.651918918766998 0.77690587393329
MIR590 66.6223106358905 -0.442389106052977 0.260296801212999 0.0624607411046218 0.151572507717754
EIF4H 4724.74981541541 -0.455702544688305 0.20159517345088 0.0170211916845756 0.0556312292731637
LIMK1 724.565635845724 -0.044169943677413 0.190583568458651 0.808624452284985 0.886433830028421
ELN.AS1 1.83382419593144 -0.379083931604454 0.647718690100139 0.280876053809633 0.44687521202141
ELN 2.7539779533425 -0.148084329574911 0.586168947382247 0.633797952215748 0.763179757331031
METTL27 8.39104467695191 0.0264882300012004 0.469662833620962 0.938955823853557 0.964427290556909
CLDN4 1.71901828649718 0.276926239258182 0.654891505466282 0.368980235127038 0.536488820188035
CLDN3 2.03485844309878 2.73572070903135 1.25226501223425 0.00164146344228253 0.00858714376051226
ABHD11 137.628589421599 -0.274613425821333 0.210448149450753 0.167302894115511 0.309964056877399
ABHD11.AS1 5.50946746195668 0.755660834008255 0.644532637486822 0.0774388125537055 0.17751570934771
MIR4284 4.6015246335959 3.61430640750384 1.32749159371403 0.00045738122710566 0.00299379293023471
STX1A 155.601614806398 1.00307113197276 0.347401909016952 0.001286522181131 0.00704479846561611
DNAJC30 101.77196552078 0.445837972703987 0.162508800546249 0.00476215318065162 0.0204418207020235
VPS37D 14.5255378218195 0.923445595494182 0.428601867598484 0.010352531587323 0.0378220330150492
MLXIPL 28.1221084727649 2.75057677196855 0.815292742635492 7.19216050284731e-05 0.000644669999644313
